t_start_s,duration_s,p_load_W,rail_t_start_s,rail_net_W
12.301924846970959,0.034267200130838324,151.44573306487203,179.5,1514457.3306487203
12.336192047101797,0.034267200130838324,169.85078076162338,180,1698507.8076162338
12.370459247232635,0.034267200130838324,188.27583026963472,180.5,1882758.3026963472
12.404726447363473,0.034267200130838324,206.72084308831694,181,2067208.4308831692
12.438993647494312,0.034267200130838324,225.18578071733117,181.5,2251857.8071733117
12.47326084762515,0.034267200130838324,243.67060465607645,182,2436706.0465607643
12.507528047755988,0.034267200130838324,264.28746433575753,182.5,2642874.6433575749
12.541795247886826,0.034267200130838324,300.48440872702002,183,3004844.0872702003
12.576062448017664,0.034267200130838324,310.01336119364504,183.5,3100133.61193645
12.610329648148504,0.034267200130838324,318.57429620204567,184,3185742.9620204568
12.644596848279342,0.034267200130838324,320.00000000029206,184.5,3200000.0000029206
12.67886404841018,0.034267200130838324,320.00000000029206,185,3200000.0000029206
12.713131248541018,0.034267200130838324,320.00000000029206,185.5,3200000.0000029206
12.747398448671856,0.034267200130838324,320.00000000029206,186,3200000.0000029206
12.781665648802695,0.034267200130838324,320.00000000029206,186.5,3200000.0000029206
12.815932848933533,0.034267200130838324,320.00000000028609,187,3200000.000002861
12.850200049064371,0.034267200130838324,320.00000000029206,187.5,3200000.0000029206
12.884467249195209,0.034267200130838324,320.00000000029206,188,3200000.0000029206
12.918734449326049,0.034267200130838324,320.00000000029206,188.5,3200000.0000029206
12.953001649456887,0.034267200130838324,320.00000000029206,189,3200000.0000029206
12.987268849587725,0.034267200130838324,320.00000000028609,189.5,3200000.000002861
13.021536049718563,0.034267200130838324,320.00000000028609,190,3200000.000002861
13.055803249849401,0.034267200130838324,320.00000000026228,190.5,3200000.0000026226
13.09007044998024,0.034267200130838324,320.00000000022652,191,3200000.000002265
13.124337650111078,0.034267200130838324,320.00000000024437,191.5,3200000.0000024438
13.158604850241916,0.034267200130838324,320.00000000019077,192,3200000.0000019073
13.192872050372754,0.034267200130838324,320.00000000022055,192.5,3200000.0000022054
13.227139250503592,0.034267200130838324,320.00000000010732,193,3200000.0000010729
13.261406450634432,0.034267200130838324,320.00000000011329,193.5,3200000.0000011325
13.29567365076527,0.034267200130838324,320.00000000017286,194,3200000.0000017285
13.329940850896108,0.034267200130838324,286.3704860538125,194.5,2863704.860538125
13.364208051026946,0.034267200130838324,56.431717641407253,195,564317.17641407251
13.398475251157784,0.034267200130838324,56.431717641407253,195.5,564317.17641407251
13.432742451288624,0.034267200130838324,56.431717641401292,196,564317.17641401291
13.467009651419461,0.034267200130838324,56.431717641407253,196.5,564317.17641407251
13.501276851550299,0.034267200130838324,56.431717641401292,197,564317.17641401291
13.535544051681137,0.034267200130838324,56.431717641407253,197.5,564317.17641407251
13.569811251811977,0.034267200130838324,56.431717641407253,198,564317.17641407251
13.604078451942815,0.034267200130838324,56.431717641401292,198.5,564317.17641401291
13.638345652073653,0.034267200130838324,56.431717641407253,199,564317.17641407251
13.672612852204491,0.034267200130838324,56.431717641401292,199.5,564317.17641401291
13.706880052335329,0.034267200130838324,56.431717641407253,200,564317.17641407251
13.741147252466169,0.034267200130838324,56.431717641407253,200.5,564317.17641407251
13.775414452597007,0.034267200130838324,56.431717641401292,201,564317.17641401291
13.809681652727845,0.034267200130838324,56.431717641407253,201.5,564317.17641407251
13.843948852858682,0.034267200130838324,56.431717641407253,202,564317.17641407251
13.87821605298952,0.034267200130838324,56.431717641401292,202.5,564317.17641401291
13.91248325312036,0.034267200130838324,56.431717641407253,203,564317.17641407251
13.946750453251198,0.034267200130838324,56.431717641401292,203.5,564317.17641401291
13.981017653382036,0.034267200130838324,56.865662269294262,204,568656.62269294262
14.015284853512874,0.034267200130838324,63.897312955385452,204.5,638973.12955385447
14.049552053643712,0.034267200130838324,73.162313337874423,205,731623.13337874413
14.083819253774552,0.034267200130838324,82.432585167795423,205.5,824325.8516779542
14.11808645390539,0.034267200130838324,91.708474949544666,206,917084.74949544668
14.152353654036228,0.034267200130838324,100.99032918733359,206.5,1009903.2918733358
14.186620854167066,0.034267200130838324,110.27849438548088,207,1102784.9438548088
14.220888054297905,0.034267200130838324,119.57331704826356,207.5,1195733.1704826355
14.255155254428743,0.034267200130838324,128.87514367969632,208,1288751.4367969632
14.289422454559581,0.034267200130838324,138.18432078455092,208.5,1381843.2078455091
14.323689654690419,0.034267200130838324,147.50119486682416,209,1475011.9486682415
14.357956854821257,0.034267200130838324,156.82611243075132,209.5,1568261.1243075132
14.392224054952097,0.034267200130838324,166.15941998053194,210,1661594.1998053193
14.426491255082935,0.034267200130838324,175.50146402090192,210.5,1755014.6402090192
14.460758455213773,0.034267200130838324,184.85259105581642,211,1848525.9105581641
14.495025655344611,0.034267200130838324,194.21314758940937,211.5,1942131.4758940935
14.529292855475449,0.034267200130838324,203.58348012604714,212,2035834.8012604713
14.563560055606288,0.034267200130838324,212.96393516993524,212.5,2129639.3516993523
14.597827255737126,0.034267200130838324,222.35485922586324,213,2223548.5922586322
14.632094455867964,0.033644723767777496,231.67114688077257,213.5,2316711.4688077257
14.665739179635741,0.00062247636306082734,-100.05645971559728,213.99091731509017,-1000564.5971559727
14.666361655998802,0.034267200130838324,-95.262217251032595,214,-952622.17251032591
14.70062885612964,0.034267200130838324,-85.837807134616384,214.5,-858378.07134616375
14.73489605626048,0.034267200130838324,-76.401541989177474,215,-764015.41989177465
14.769163256391318,0.034267200130838324,-66.953075310850153,215.5,-669530.75310850143
14.803430456522156,0.034267200130838324,-57.492060595148807,216,-574920.60595148802
14.837697656652994,0.034267200130838324,-47.00570472966433,216.5,-470057.04729664326
14.871964856783833,0.034267200130838324,-30.045649356842041,217,-300456.49356842041
14.906232056914671,0.034267200130838324,-11.913256886333228,217.5,-119132.56886333227
14.940499257045509,0.0053742836595810986,-1.4120823651339003,218,-14120.823651339002
14.94587354070509,0.028892916471257225,7.6762237031799208,218.07841731508645,76762.237031799203
14.974766457176347,0.034267200130838324,24.446670547801258,218.5,244466.70547801256
15.009033657307185,0.034267200130838324,41.691483988946679,219,416914.83988946676
15.043300857438025,0.034267200130838324,51.817704148548842,219.5,518177.04148548841
15.077568057568863,0.034267200130838324,60.534473434412483,220,605344.73434412479
15.111835257699701,0.034267200130838324,69.267110639941691,220.5,692671.10639941692
15.146102457830539,0.034267200130838324,78.015230760198833,221,780152.30760198832
15.180369657961377,0.034267200130838324,86.778448790431028,221.5,867784.48790431023
15.214636858092216,0.034267200130838324,95.556379725861561,222,955563.79725861549
15.248904058223054,0.034267200130838324,104.34863856173754,222.5,1043486.3856173754
15.283171258353892,0.034267200130838324,113.1548402933538,223,1131548.402933538
15.31743845848473,0.034267200130838324,121.9745999161005,223.5,1219745.999161005
15.351705658615568,0.034267200130838324,130.80753242488504,224,1308075.3242488503
15.385972858746408,0.034267200130838324,139.65325281516314,224.5,1396532.5281516314
15.420240058877246,0.034267200130838324,148.51137608222365,225,1485113.7608222365
15.454507259008084,0.034267200130838324,157.38151722128987,225.5,1573815.1722128987
15.488774459138922,0.034267200130838324,166.26329122744801,226,1662632.9122744799
15.523041659269762,0.034267200130838324,175.15631309604646,226.5,1751563.1309604645
15.557308859400599,0.034267200130838324,184.06019782232048,227,1840601.9782232046
15.591576059531437,0.034267200130838324,192.97456040170195,227.5,1929745.6040170193
15.625843259662275,0.034267200130838324,201.89901582907439,228,2018990.1582907438
15.660110459793113,0.034267200130838324,210.83317909997703,228.5,2108331.7909997702
15.694377659923953,0.034267200130838324,219.77666520960929,229,2197766.6520960927
15.728644860054791,0.029944306184983237,227.72953841070077,229.5,2277295.3841070076
15.758589166239775,0.0043228939458550874,-30.925310257751828,229.93692373568092,-309253.10257751826
15.762912060185629,0.034267200130838324,-25.878216433382036,230,-258782.16433382034
15.797179260316467,0.034267200130838324,-16.909071836405992,230.5,-169090.71836405993
15.831446460447305,0.034267200130838324,-7.9321444196224213,231,-79321.444196224213
15.865713660578145,0.013084403688171231,-1.7258074614596914,231.5,-17258.074614596913
15.878798064266315,0.021182796442667091,2.7681166709277329,231.69091731507407,27681.166709277328
15.899980860708983,0.034267200130838324,10.043518853604795,232,100435.18853604794
15.93424806083982,0.034267200130838324,19.041484700679781,232.5,190414.84700679779
15.968515260970658,0.034267200130838324,31.180503835219145,233,311805.03835219145
16.002782461101496,0.034267200130838324,56.431717640215162,233.5,564317.17640215158
16.037049661232334,0.034267200130838324,56.4317176402092,234,564317.17640209198
16.071316861363172,0.034267200130838324,56.431717640215162,234.5,564317.17640215158
16.105584061494014,0.034267200130838324,56.431717640215162,235,564317.17640215158
16.139851261624852,0.034267200130838324,56.4317176402092,235.5,564317.17640209198
16.17411846175569,0.034267200130838324,56.431717640215162,236,564317.17640215158
16.208385661886528,0.034267200130838324,56.4317176402092,236.5,564317.17640209198
16.242652862017366,0.034267200130838324,56.431717640215162,237,564317.17640215158
16.276920062148204,0.034267200130838324,56.431717640215162,237.5,564317.17640215158
16.311187262279041,0.034267200130838324,56.4317176402092,238,564317.17640209198
16.345454462409879,0.034267200130838324,56.431717640215162,238.5,564317.17640215158
16.379721662540717,0.034267200130838324,56.4317176402092,239,564317.17640209198
16.413988862671559,0.034267200130838324,56.431717640215162,239.5,564317.17640215158
16.448256062802397,0.034267200130838324,56.431717640215162,240,564317.17640215158
16.482523262933235,0.034267200130838324,56.4317176402092,240.5,564317.17640209198
16.516790463064073,0.034267200130838324,56.431717640215162,241,564317.17640215158
16.551057663194911,0.034267200130838324,56.431717640215162,241.5,564317.17640215158
16.585324863325749,0.034267200130838324,56.4317176402092,242,564317.17640209198
16.619592063456587,0.034267200130838324,56.431717640215162,242.5,564317.17640215158
16.653859263587425,0.034267200130838324,56.4317176402092,243,564317.17640209198
16.688126463718262,0.034267200130838324,56.431717640215162,243.5,564317.17640215158
16.7223936638491,0.034267200130838324,56.431717640215162,244,564317.17640215158
16.756660863979942,0.034267200130838324,56.4317176402092,244.5,564317.17640209198
16.79092806411078,0.034267200130838324,56.431717640215162,245,564317.17640215158
16.825195264241618,0.034267200130838324,56.4317176402092,245.5,564317.17640209198
16.859462464372456,0.034267200130838324,56.431717640215162,246,564317.17640215158
16.893729664503294,0.034267200130838324,56.431717640215162,246.5,564317.17640215158
16.927996864634132,0.034267200130838324,56.4317176402092,247,564317.17640209198
16.96226406476497,0.034267200130838324,56.431717640215162,247.5,564317.17640215158
16.996531264895808,0.034267200130838324,56.4317176402092,248,564317.17640209198
17.030798465026646,0.033644723767777496,56.431717640218899,248.5,564317.17640218895
17.064443188794424,0.00062247636306082734,-279.99999999905555,248.99091731509017,-2799999.9999905555
17.065065665157487,0.034267200130838324,-279.99999999906424,249,-2799999.9999906421
17.099332865288325,0.034267200130838324,-279.99999999905828,249.5,-2799999.9999905825
17.133600065419163,0.034267200130838324,-279.99999999906424,250,-2799999.9999906421
17.167867265550001,0.034267200130838324,-279.99999999906424,250.5,-2799999.9999906421
17.202134465680839,0.034267200130838324,-279.99999999906424,251,-2799999.9999906421
17.236401665811677,0.034267200130838324,-278.98755339140894,251.5,-2789875.5339140892
17.270668865942515,0.034267200130838324,-271.51464832245114,252,-2715146.4832245111
17.304936066073353,0.034267200130838324,-262.88299370530251,252.5,-2628829.9370530248
17.339203266204191,0.034267200130838324,-254.23354614493252,253,-2542335.4614493251
17.373470466335029,0.034267200130838324,-245.5666906459272,253.5,-2455666.9064592719
17.40773766646587,0.034267200130838324,-236.88281221305132,254,-2368828.1221305132
17.442004866596708,0.034267200130838324,-228.18229585133196,254.5,-2281822.9585133195
17.476272066727546,0.034267200130838324,-219.46552656542659,255,-2194655.2656542659
17.510539266858384,0.034267200130838324,-210.73288935989143,255.5,-2107328.8935989141
17.544806466989222,0.034267200130838324,-201.9847692397237,256,-2019847.6923972368
17.57907366712006,0.034267200130838324,-200.25152527420522,256.5,-2002515.2527420521
17.613340867250898,0.034267200130838324,-204.44362027397753,257,-2044436.2027397752
17.647608067381736,0.034267200130838324,-195.65136143807769,257.5,-1956513.6143807769
17.681875267512574,0.034267200130838324,-186.84515970642568,258,-1868451.5970642567
17.716142467643415,0.034267200130838324,-178.02540008373856,258.5,-1780254.0008373857
17.750409667774253,0.034267200130838324,-169.19246757488847,259,-1691924.6757488847
17.784676867905091,0.034267200130838324,-160.34674718451501,259.5,-1603467.47184515
17.818944068035929,0.034267200130838324,-151.48862391747238,260,-1514886.2391747236
17.853211268166767,0.034267200130838324,-142.61848277847767,260.5,-1426184.8277847767
17.887478468297605,0.034267200130838324,-133.73670877227784,261,-1337367.0877227783
17.921745668428443,0.034267200130838324,-124.84368690364361,261.5,-1248436.8690364361
17.956012868559281,0.034267200130838324,-115.93980217731595,262,-1159398.0217731595
17.990280068690119,0.034267200130838324,-107.02543959802389,262.5,-1070254.3959802389
18.024547268820957,0.034267200130838324,-98.100984170556075,263,-981009.84170556068
18.058814468951798,0.034267200130838324,-89.166820899659399,263.5,-891668.20899659395
18.093081669082636,0.034267200130838324,-80.22333479013443,264,-802233.3479013443
18.127348869213474,0.034267200130838324,-71.270910846662531,264.5,-712709.10846662521
18.161616069344312,0.034267200130838324,-62.309934073984628,265,-623099.34073984623
18.19588326947515,0.034267200130838324,-53.340789476996662,265.5,-533407.8947699666
18.230150469605988,0.034267200130838324,-44.363862060302495,266,-443638.62060302496
18.264417669736826,0.034267200130838324,-35.379536828720575,266.5,-353795.3682872057
18.298684869867664,0.034267200130838324,-26.388198786979913,267,-263881.98786979914
18.332952069998502,0.034267200130838324,-17.390232939887049,267.5,-173902.32939887047
18.367219270129343,0.029875331752175188,-8.9633067238348083,268,-89633.067238348085
18.397094601881516,0.0043918683786631349,20.000000000030667,268.43591731507252,200000.00000030667
18.401486470260181,0.034267200130838324,20.000000000017881,268.5,200000.00000017881
18.435753670391019,0.034267200130838324,20.000000000017881,269,200000.00000017881
18.470020870521857,0.034267200130838324,20.000000000017881,269.5,200000.00000017881
18.504288070652695,0.034267200130838324,20.000000000017881,270,200000.00000017881
18.538555270783533,0.034267200130838324,20.000000000017881,270.5,200000.00000017881
18.572822470914371,0.034267200130838324,20.000000000023842,271,200000.00000023842
18.607089671045209,0.034267200130838324,20.000000000017881,271.5,200000.00000017881
18.641356871176047,0.034267200130838324,20.000000000017881,272,200000.00000017881
18.675624071306885,0.034267200130838324,20.000000000017881,272.5,200000.00000017881
18.709891271437726,0.034267200130838324,20.000000000017881,273,200000.00000017881
18.744158471568564,0.034267200130838324,20.000000000017881,273.5,200000.00000017881
18.778425671699402,0.034267200130838324,20.000000000017881,274,200000.00000017881
18.81269287183024,0.034267200130838324,20.000000000017881,274.5,200000.00000017881
18.846960071961078,0.034267200130838324,20.000000000017881,275,200000.00000017881
18.881227272091916,0.034267200130838324,20.000000000017881,275.5,200000.00000017881
18.915494472222754,0.034267200130838324,20.000000000017881,276,200000.00000017881
18.949761672353592,0.034267200130838324,20.000000000017881,276.5,200000.00000017881
18.98402887248443,0.034267200130838324,20.000000000017881,277,200000.00000017881
19.018296072615271,0.034267200130838324,20.000000000017881,277.5,200000.00000017881
19.052563272746109,0.034267200130838324,20.000000000017881,278,200000.00000017881
19.086830472876947,0.034267200130838324,20.000000000017881,278.5,200000.00000017881
19.121097673007785,0.034267200130838324,20.000000000017881,279,200000.00000017881
19.155364873138623,0.034267200130838324,20.000000000017881,279.5,200000.00000017881
19.189632073269461,0.034267200130838324,20.000000000017881,280,200000.00000017881
19.223899273400299,0.034267200130838324,20.000000000017881,280.5,200000.00000017881
19.258166473531137,0.034267200130838324,20.000000000023842,281,200000.00000023842
19.292433673661975,0.034267200130838324,20.000000000017881,281.5,200000.00000017881
19.326700873792813,0.034267200130838324,20.000000000017881,282,200000.00000017881
19.360968073923654,0.034267200130838324,20.000000000017881,282.5,200000.00000017881
19.395235274054492,0.034267200130838324,20.000000000017881,283,200000.00000017881
19.42950247418533,0.034267200130838324,20.000000000017881,283.5,200000.00000017881
19.463769674316168,0.034267200130838324,20.000000000017881,284,200000.00000017881
19.498036874447006,0.034267200130838324,20.000000000017881,284.5,200000.00000017881
19.532304074577844,0.034267200130838324,20.000000000017881,285,200000.00000017881
19.566571274708682,0.034267200130838324,20.000000000017881,285.5,200000.00000017881
19.60083847483952,0.034267200130838324,20.000000000017881,286,200000.00000017881
19.635105674970358,0.034267200130838324,20.000000000017881,286.5,200000.00000017881
19.6693728751012,0.034267200130838324,20.000000000017881,287,200000.00000017881
19.703640075232038,0.034267200130838324,20.000000000017881,287.5,200000.00000017881
19.737907275362875,0.034267200130838324,20.000000000017881,288,200000.00000017881
19.772174475493713,0.034267200130838324,20.000000000017881,288.5,200000.00000017881
19.806441675624551,0.034267200130838324,20.000000000017881,289,200000.00000017881
19.840708875755389,0.034267200130838324,20.000000000017881,289.5,200000.00000017881
19.874976075886227,0.034267200130838324,20.000000000017881,290,200000.00000017881
19.909243276017065,0.034267200130838324,20.000000000023842,290.5,200000.00000023842
19.943510476147903,0.034267200130838324,20.000000000011923,291,200000.00000011921
19.977777676278741,0.022222323721259159,20.000000000018638,291.5,200000.00000018638
